,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,target,date
0,45595680.0,93.0,93.05,91.5,75219710.0,92.91,94.66,92.65,32042290.0,95.94,96.29,95.25,92.9,06/28/16
1,22493750.0,206.05,207.81,204.52,25525650.0,209.32,209.5,206.76,25396100.0,208.0,209.25,207.07,207.28,08/09/18
2,17916260.0,244.51,244.8,241.81,19932550.0,242.1,243.24,241.22,22684000.0,241.16,242.2,239.62,243.16,10/25/19
3,66028640.0,114.31,115.7,113.31,46820600.0,117.95,118.36,117.31,23492650.0,117.1,117.74,117.0,115.39,10/27/16
4,51529980.0,101.52,101.53,99.21,65648660.0,98.63,101.46,98.37,52099200.0,97.06,97.88,94.94,99.93,01/26/16
5,25302200.0,176.18,177.36,175.65,18653380.0,174.59,175.49,174.49,23751690.0,173.16,174.3,173.0,177.9,01/16/18
6,18069930.0,191.35,191.97,190.21,26580710.0,191.17,192.0,189.77,21329170.0,194.14,194.2,192.34,191.39,06/12/18
7,102731700.0,111.11,111.11,103.5,161882500.0,94.87,108.8,92.0,127246600.0,110.43,111.9,105.65,107.09,08/26/15
8,41438280.0,174.51,174.95,170.53,51368540.0,177.25,177.3,173.2,32395870.0,177.3,179.44,176.82,172.0,01/26/18
9,32429770.0,153.75,153.99,147.3,15649120.0,153.35,153.93,153.06,18798250.0,151.8,153.84,151.8,149.89,07/28/17
10,24377170.0,234.59,237.58,234.29,17272900.0,235.09,236.15,233.52,19286690.0,233.37,235.24,233.2,237.52,10/21/19
11,32461350.0,116.26,116.82,115.65,45179400.0,116.37,117.42,115.21,59029400.0,116.9,118.07,116.06,115.2,11/13/15
12,41626820.0,190.0,190.7,184.99,36191330.0,190.5,194.97,189.46,46271660.0,188.39,191.97,186.9,178.37,11/20/18
13,23286380.0,204.43,207.75,203.9,17841920.0,202.83,204.94,202.34,24185530.0,203.12,204.15,202.52,207.36,04/24/19
14,67673450.0,115.4,116.54,113.99,66139770.0,118.08,118.13,114.92,59251740.0,116.7,119.23,116.33,116.93,10/28/15
15,23693550.0,267.27,268.25,263.45,11654360.0,266.6,268.0,265.9,16386120.0,265.58,267.98,265.31,258.31,12/03/19
16,15955820.0,190.68,191.96,189.56,20670830.0,191.78,192.43,190.17,20182050.0,189.69,192.55,189.69,192.45,07/24/18
17,29451050.0,160.1,163.12,160.0,25649890.0,160.14,162.0,159.93,25184600.0,159.65,160.56,159.27,163.8,08/30/17
18,23402510.0,172.5,173.54,172.0,19088170.0,172.15,172.39,171.46,34260890.0,169.2,172.89,168.79,172.4,12/14/17
19,37080720.0,116.25,116.54,115.44,43218350.0,115.93,116.53,114.42,58279570.0,116.58,116.89,114.86,115.66,09/17/15
20,22074760.0,159.32,160.21,158.75,26208970.0,156.6,158.57,156.07,39636190.0,159.9,160.0,154.63,160.66,08/15/17
21,84757780.0,113.76,114.02,109.77,54507300.0,111.65,112.56,110.32,49904460.0,108.97,110.45,108.51,110.27,09/10/15
22,27526040.0,96.05,96.76,95.25,36192150.0,93.98,96.38,93.32,31851180.0,96.4,96.5,94.55,97.2,02/26/16
23,32018540.0,150.85,151.27,149.22,26924630.0,152.88,153.7,151.51,35661200.0,152.5,153.97,150.86,150.27,01/15/19
24,41084070.0,225.46,226.35,216.05,26656630.0,223.64,227.27,222.25,28784550.0,222.21,224.8,220.2,214.52,10/11/18
25,40885480.0,107.01,107.03,104.82,25184090.0,108.58,108.7,107.18,30912260.0,106.96,109.43,106.86,102.61,01/04/16
26,26932880.0,194.86,196.0,193.6,26220850.0,191.81,195.37,191.62,30684390.0,186.51,191.92,185.77,193.95,06/12/19
27,46873670.0,112.11,112.3,109.73,25364920.0,111.62,112.39,111.33,32771760.0,110.8,112.34,110.8,108.89,04/18/16
28,34355970.0,96.0,96.57,95.03,60793260.0,96.62,96.65,95.3,31251870.0,96.45,97.75,96.07,94.94,06/21/16
29,24603320.0,171.25,171.7,169.75,21785180.0,169.71,171.26,169.38,22389660.0,171.39,172.48,169.92,169.71,02/19/19
30,40529120.0,268.7,270.07,264.7,42223820.0,262.74,267.37,261.23,50721830.0,270.8,271.7,259.0,268.31,04/13/20
31,26334880.0,266.94,267.16,262.5,21029520.0,262.71,266.44,262.52,16331260.0,262.59,263.18,260.84,265.58,11/27/19
32,38063130.0,117.99,119.41,117.75,13046450.0,118.29,118.41,117.6,21341960.0,119.21,119.23,117.92,118.75,12/01/15
33,20495340.0,122.14,122.35,121.6,26320740.0,121.67,122.44,121.6,32417410.0,120.42,122.1,120.28,120.93,01/30/17
34,26656630.0,223.64,227.27,222.25,28784550.0,222.21,224.8,220.2,33507770.0,227.96,228.41,220.58,225.46,10/10/18
35,29164190.0,110.12,111.99,110.01,28310840.0,109.72,110.54,109.66,27623150.0,109.81,110.35,108.83,111.95,11/22/16
36,23765710.0,148.82,150.9,148.57,20117070.0,147.97,149.33,147.33,25080500.0,145.5,148.49,145.44,149.2,07/18/17
37,31380450.0,323.5,324.24,316.5,20450750.0,315.77,319.23,315.35,25672210.0,318.66,320.89,315.87,316.14,05/27/20
38,26919530.0,210.88,213.35,210.32,24431920.0,210.62,212.73,210.03,28813620.0,204.28,207.16,203.84,212.99,08/21/19
39,20578020.0,199.2,201.51,198.81,25338630.0,200.81,201.4,198.41,17265520.0,203.35,205.08,202.9,201.85,07/10/19
40,28601630.0,355.15,355.4,351.09,41357180.0,351.46,353.2,344.72,34702230.0,333.25,345.68,332.58,351.41,06/18/20
41,18631540.0,154.26,154.45,152.72,26204670.0,153.21,154.13,152.0,21983410.0,153.89,154.28,152.7,154.01,10/03/17
42,30684390.0,186.51,191.92,185.77,22526310.0,183.08,185.47,182.15,29773430.0,184.28,184.99,181.14,191.81,06/10/19
43,18965930.0,214.1,216.36,213.84,25682700.0,216.8,217.19,214.03,30149410.0,218.1,219.18,215.11,214.65,08/23/18
44,49678430.0,286.53,297.88,286.5,57668360.0,300.95,302.53,286.13,55548830.0,297.26,304.18,289.23,281.1,02/27/20
45,32879090.0,186.93,190.9,186.76,33031360.0,189.91,192.47,188.84,26544720.0,186.27,191.75,186.02,183.52,05/20/19
46,29282700.0,225.82,228.06,224.33,30889270.0,226.27,229.93,225.84,34755550.0,225.64,227.49,223.89,227.03,10/09/19
47,19376940.0,159.07,160.47,158.88,21564890.0,158.23,160.0,158.02,26330070.0,157.5,157.89,155.11,160.43,08/24/17
48,18505780.0,214.65,217.05,214.6,18965930.0,214.1,216.36,213.84,25682700.0,216.8,217.19,214.03,216.6,08/24/18
49,34320200.0,284.73,289.67,283.89,28001190.0,285.08,285.83,278.2,29271890.0,281.8,284.54,279.95,289.96,04/30/20
50,27413060.0,175.69,177.75,173.97,25737560.0,174.28,175.15,172.89,27953810.0,174.32,174.91,172.92,175.94,03/05/19
51,24619750.0,201.3,202.76,199.29,27009520.0,200.2,203.53,199.39,33364400.0,195.41,199.56,193.82,199.62,08/12/19
52,33655810.0,105.01,106.48,104.62,31416910.0,106.93,106.93,105.52,30576980.0,106.64,108.09,106.06,105.0,04/25/16
53,21700900.0,265.8,267.43,264.23,25093670.0,263.68,265.78,263.01,22395560.0,263.75,264.88,262.1,267.9,11/19/19
54,16916650.0,157.23,157.83,156.78,21175670.0,156.91,157.55,155.27,17633730.0,156.29,157.42,156.2,159.29,10/27/17
55,40622910.0,149.56,151.82,148.52,54571440.0,148.7,148.83,145.9,57423650.0,144.53,148.55,143.8,151.29,01/09/19
56,32230590.0,106.57,107.68,106.16,50901380.0,107.71,107.81,104.08,34117030.0,107.12,108.87,106.55,106.7,11/16/16
57,23793830.0,168.99,170.66,168.42,31644240.0,172.4,173.94,170.34,28204640.0,174.65,175.57,172.85,171.05,02/11/19
58,29644640.0,293.79,299.96,292.75,36633880.0,297.15,300.58,296.5,33911860.0,296.24,300.6,295.19,299.84,01/07/20
59,18661340.0,263.79,265.89,262.73,16810390.0,261.07,263.31,260.68,29377270.0,258.31,259.53,256.29,267.48,12/06/19
60,60547340.0,193.9,194.48,185.93,46725710.0,191.63,197.18,191.45,50991030.0,199.0,199.85,193.79,188.39,11/15/18
61,52228910.0,166.41,169.2,165.27,41976500.0,162.13,167.26,161.84,35617230.0,164.0,164.33,160.63,175.23,05/02/18
62,43665160.0,93.37,93.45,91.85,35850220.0,94.0,94.07,92.68,40984160.0,95.2,95.9,93.82,93.0,05/09/16
63,25402270.0,153.8,154.72,153.54,35907770.0,151.78,153.92,151.69,44366140.0,149.99,151.83,149.16,153.89,09/28/17
64,27391950.0,157.86,159.5,156.72,27377960.0,160.52,160.71,157.84,27607370.0,161.94,162.51,160.15,157.5,08/21/17
65,21564890.0,158.23,160.0,158.02,26330070.0,157.5,157.89,155.11,27391950.0,157.86,159.5,156.72,159.07,08/23/17
66,26220850.0,191.81,195.37,191.62,30684390.0,186.51,191.92,185.77,22526310.0,183.08,185.47,182.15,194.86,06/11/19
67,24358920.0,174.66,176.24,174.33,24332120.0,173.91,175.25,173.6,34770480.0,172.37,174.99,171.72,175.11,11/09/17
68,39546610.0,106.27,107.65,106.18,26781730.0,105.58,106.0,105.28,30148360.0,104.81,105.84,104.77,107.52,08/08/16
69,18890250.0,171.58,173.0,171.38,17154540.0,171.8,172.37,170.3,25323890.0,171.19,173.32,170.99,174.16,02/25/19
70,20182050.0,189.69,192.55,189.69,16365720.0,191.78,191.8,189.93,15515000.0,189.75,191.87,189.2,191.78,07/20/18
71,33754680.0,109.63,110.23,109.21,25704330.0,108.14,109.54,108.08,18648700.0,107.78,108.44,107.78,109.1,08/17/16
72,42704910.0,171.76,174.78,170.42,41141250.0,180.95,182.39,176.27,40537700.0,184.46,184.94,181.21,173.49,12/07/18
73,21910700.0,320.75,323.44,318.93,20254650.0,317.75,322.35,317.21,38399530.0,319.25,321.15,316.47,324.66,06/03/20
74,66300930.0,110.17,111.54,108.73,73230280.0,112.83,113.51,107.86,51861990.0,113.85,114.57,112.44,109.07,10/01/15
75,19974430.0,257.05,258.19,256.32,25817950.0,257.33,257.85,255.38,37781330.0,249.54,255.93,249.16,256.77,11/06/19
76,66118950.0,354.64,356.56,345.15,24205100.0,351.41,353.45,349.22,28601630.0,355.15,355.4,351.09,351.34,06/22/20
77,43177540.0,226.51,228.87,226.0,48696960.0,223.25,228.26,222.4,27074260.0,220.15,223.49,219.41,228.41,09/04/18
78,24143240.0,247.42,249.25,246.72,18369300.0,243.16,246.73,242.88,17916260.0,244.51,244.8,241.81,248.97,10/29/19
79,27377960.0,160.52,160.71,157.84,27607370.0,161.94,162.51,160.15,29377630.0,160.66,162.2,160.14,157.86,08/18/17
80,69281360.0,216.42,221.37,211.3,33935720.0,208.76,210.16,207.31,21673390.0,208.46,210.64,208.44,213.9,08/01/19
81,31130520.0,244.76,245.3,241.21,35709870.0,248.97,249.75,242.57,24143240.0,247.42,249.25,246.72,247.24,10/31/19
82,56770080.0,94.2,95.74,93.68,47844490.0,93.97,94.08,92.4,68388840.0,93.99,94.72,92.51,95.2,05/04/16
83,20892380.0,210.89,211.84,210.23,31996320.0,209.84,212.65,208.13,64827330.0,209.88,215.31,209.23,204.29,05/06/19
84,28998220.0,169.97,170.32,168.38,24683350.0,173.04,173.48,171.18,16956290.0,173.5,174.5,173.4,171.18,11/16/17
85,59332210.0,174.0,174.26,171.12,39668100.0,167.64,168.5,165.28,33482970.0,169.87,169.94,165.61,172.37,11/06/17
86,41587090.0,300.35,307.9,300.21,39732270.0,304.51,309.79,301.53,50155640.0,312.15,315.95,303.21,313.17,05/18/20
87,23446340.0,137.08,137.44,136.7,20222210.0,137.14,137.44,136.28,21754600.0,135.91,136.66,135.28,137.89,03/01/17
88,40620360.0,169.0,169.08,165.28,31754210.0,170.49,172.57,169.55,35474680.0,170.4,171.92,169.02,165.45,12/17/18
89,67678680.0,178.37,181.47,175.51,41626820.0,190.0,190.7,184.99,36191330.0,190.5,194.97,189.46,179.73,11/21/18
90,17520500.0,258.69,260.44,256.85,23735080.0,258.74,260.35,258.11,18966120.0,256.77,257.49,255.37,258.3,11/11/19
91,35644510.0,218.01,224.3,216.56,39194720.0,220.95,221.85,216.47,37418910.0,221.85,225.37,220.71,224.94,09/12/18
92,26781730.0,105.58,106.0,105.28,30148360.0,104.81,105.84,104.77,33770220.0,106.05,106.07,104.0,106.27,08/05/16
93,17302160.0,141.88,142.0,140.45,14676420.0,141.41,142.04,141.11,16529130.0,141.48,141.88,140.87,141.22,04/20/17
94,29707270.0,113.06,114.31,112.63,21634520.0,112.71,113.05,112.28,36340670.0,112.46,113.37,111.8,113.4,10/05/16
95,21561320.0,175.03,176.19,174.83,25100510.0,174.78,175.84,173.85,22858840.0,173.41,175.0,173.04,176.49,04/17/18
96,61759000.0,165.0,170.09,163.33,41678680.0,173.49,174.49,168.3,42704910.0,171.76,174.78,170.42,171.66,12/11/18
97,23129400.0,188.77,188.84,186.21,19966590.0,186.35,188.5,185.76,15228270.0,188.38,188.88,186.78,188.23,05/25/18
98,31754210.0,170.49,172.57,169.55,35474680.0,170.4,171.92,169.02,45968040.0,171.66,171.79,167.0,169.0,12/14/18
99,30341520.0,142.94,143.35,140.06,18904680.0,143.6,143.88,142.9,16658660.0,143.73,144.18,143.27,141.6,04/12/17
100,22224400.0,170.1,171.0,169.7,20940020.0,171.05,171.21,169.25,23793830.0,168.99,170.66,168.42,171.39,02/13/19
101,26547490.0,267.48,271.0,267.3,18661340.0,263.79,265.89,262.73,16810390.0,261.07,263.31,260.68,270.0,12/09/19
102,54017920.0,213.9,218.03,206.74,69281360.0,216.42,221.37,211.3,33935720.0,208.76,210.16,207.31,205.53,08/02/19
103,32618140.0,107.27,108.85,107.2,32728460.0,107.4,107.72,106.45,47507230.0,107.28,107.37,105.57,109.0,12/24/15
104,43607120.0,106.34,106.5,105.19,34394830.0,105.52,106.47,104.96,38236730.0,104.61,106.31,104.59,105.93,03/21/16
105,33400950.0,122.32,122.57,121.71,36912040.0,123.15,123.5,122.27,33570380.0,123.38,123.91,122.55,122.6,07/31/15
106,33962370.0,115.04,116.2,114.98,43293350.0,113.84,115.92,113.75,26176690.0,113.29,115.0,112.49,115.38,12/15/16
107,44866280.0,159.87,159.96,157.91,71574560.0,162.61,163.96,158.77,31506890.0,160.5,162.05,159.89,158.99,09/14/17
108,17618870.0,207.48,209.73,207.14,13909560.0,208.89,209.24,206.73,14991570.0,207.67,209.15,207.17,208.46,07/29/19
109,16810390.0,261.07,263.31,260.68,29377270.0,258.31,259.53,256.29,23693550.0,267.27,268.25,263.45,263.79,12/05/19
110,24460850.0,95.7,96.5,95.62,30877540.0,94.6,95.66,94.37,27553750.0,95.39,95.4,94.46,96.49,07/08/16
111,22010360.0,204.4,205.97,203.86,18612770.0,204.9,205.0,202.12,18463850.0,206.83,207.76,205.12,203.06,04/30/19
112,24093300.0,157.9,160.0,157.65,16367780.0,156.73,157.28,156.41,16380570.0,156.35,157.37,155.73,159.78,10/17/17
113,26560420.0,109.51,110.73,109.42,37322930.0,110.42,112.19,110.27,25820460.0,108.78,110.0,108.2,110.23,04/06/16
114,19173780.0,140.72,141.02,140.26,25676720.0,139.41,140.75,139.03,15281850.0,139.3,139.65,138.84,141.0,03/17/17
115,43293350.0,113.84,115.92,113.75,26176690.0,113.29,115.0,112.49,34324350.0,112.31,114.7,112.31,115.04,12/14/16
116,19994270.0,155.94,156.06,154.72,25912270.0,156.01,156.65,155.05,32493770.0,154.7,156.42,154.67,153.6,05/17/17
117,57430620.0,187.71,189.48,182.85,41208710.0,197.42,198.85,192.77,34908610.0,200.4,201.68,196.66,186.41,05/14/19
118,48696960.0,223.25,228.26,222.4,27074260.0,220.15,223.49,219.41,22751390.0,219.01,220.54,218.92,226.51,08/31/18
119,39424260.0,180.29,180.33,177.03,41523580.0,182.66,182.8,177.7,45941750.0,176.73,181.29,174.93,184.46,12/03/18
120,33669020.0,149.1,150.22,148.41,19690420.0,149.9,150.33,148.13,17192770.0,149.89,150.23,149.19,159.28,08/02/17
121,84188210.0,228.08,228.5,212.61,100423300.0,247.18,251.83,228.0,67964260.0,247.39,252.84,242.61,236.36,03/24/20
122,48407640.0,116.04,116.4,114.54,101593400.0,112.53,115.42,109.63,96820670.0,117.81,118.18,113.33,114.32,08/14/15
123,17897140.0,201.85,203.73,201.56,20578020.0,199.2,201.51,198.81,25338630.0,200.81,201.4,198.41,203.31,07/11/19
124,62080160.0,107.51,108.79,107.24,45114590.0,102.65,105.72,102.53,46461610.0,104.64,105.72,103.13,108.73,09/14/16
125,25558680.0,173.36,175.0,173.05,25047130.0,170.78,173.7,170.78,16041550.0,170.29,170.56,169.56,175.1,11/24/17
126,21247590.0,145.52,146.07,144.61,24877950.0,146.87,146.87,144.94,32203640.0,143.66,146.74,143.66,145.77,06/22/17
127,41484540.0,170.43,172.14,168.44,41459120.0,172.63,172.92,167.16,26387240.0,174.3,174.87,171.86,169.95,12/01/17
128,31672220.0,98.53,99.35,98.48,26575570.0,98.5,99.99,98.46,20839950.0,99.02,99.56,98.68,98.69,06/13/16
129,30149410.0,218.1,219.18,215.11,35034410.0,213.44,217.95,213.16,27595310.0,211.75,213.81,211.47,216.8,08/21/18
130,28595230.0,209.22,210.74,208.33,20679270.0,210.16,210.56,208.26,25864510.0,207.7,210.95,207.7,211.75,08/16/18
131,34089190.0,147.16,147.45,145.15,72187710.0,145.74,146.09,142.51,64782910.0,155.19,155.19,146.02,147.5,06/14/17
132,32470020.0,242.8,245.7,238.97,41483490.0,240.34,245.15,236.9,44054640.0,246.5,248.72,239.13,250.9,04/06/20
133,27185130.0,186.12,186.15,184.7,25649240.0,187.25,188.35,184.94,20490090.0,186.35,187.2,185.73,183.4,06/25/18
134,25047130.0,170.78,173.7,170.78,16041550.0,170.29,170.56,169.56,21884010.0,171.04,171.39,169.64,173.36,11/22/17
135,27953810.0,174.32,174.91,172.92,27817640.0,173.21,175.0,172.73,16991610.0,173.71,175.3,173.17,174.28,03/01/19
136,23637310.0,158.99,159.4,158.09,44866280.0,159.87,159.96,157.91,71574560.0,162.61,163.96,158.77,158.47,09/15/17
137,24518850.0,175.48,177.12,175.07,31686450.0,174.94,175.85,174.27,23273160.0,177.91,178.25,176.13,177.96,03/09/18
138,23527660.0,183.9,184.1,182.56,30929740.0,182.25,183.3,180.92,32416800.0,180.0,182.67,179.37,184.85,03/15/19
139,37350060.0,155.8,155.8,152.75,52126240.0,157.9,158.26,153.83,20565620.0,159.51,159.77,158.44,152.02,09/22/17
140,48032600.0,95.02,96.85,94.61,40323020.0,94.19,94.5,93.01,49979700.0,93.79,94.72,92.59,96.67,02/17/16
141,106721200.0,257.26,278.41,256.37,80151380.0,281.1,286.0,272.96,49678430.0,286.53,297.88,286.5,282.28,03/02/20
142,44434220.0,111.29,111.52,109.56,32970790.0,110.82,112.45,110.68,30386830.0,112.73,112.75,111.44,110.93,10/15/15
143,26729940.0,163.64,164.52,163.48,27215770.0,163.8,163.89,162.61,29451050.0,160.1,163.12,160.0,164.8,09/01/17
144,50991030.0,199.0,199.85,193.79,34317760.0,205.55,206.01,202.25,25289270.0,209.98,210.12,206.75,191.63,11/13/18
145,34154130.0,315.31,319.64,313.63,43496400.0,304.3,313.49,302.22,49897100.0,320.93,322.68,308.29,323.52,02/05/20
146,24185530.0,203.12,204.15,202.52,28865310.0,199.54,203.38,198.61,25668330.0,199.46,201.37,198.56,202.83,04/22/19
147,22551660.0,186.29,187.19,182.91,17352380.0,184.1,186.21,183.8,24987260.0,185.23,187.28,184.03,183.82,07/02/18
148,26387240.0,174.3,174.87,171.86,20591090.0,175.05,175.08,173.34,14026670.0,175.1,175.5,174.65,172.63,11/29/17
149,23492650.0,117.1,117.74,117.0,22527690.0,116.81,116.91,116.28,24100150.0,116.86,117.38,116.33,117.95,10/25/16
150,32130360.0,177.96,180.0,177.39,24518850.0,175.48,177.12,175.07,31686450.0,174.94,175.85,174.27,180.29,03/12/18
151,45579740.0,145.59,147.49,144.27,44182930.0,147.54,148.09,146.84,33498270.0,145.1,147.2,144.96,146.52,05/04/17
152,31251870.0,96.45,97.75,96.07,29373050.0,97.82,98.41,97.03,31890740.0,97.32,98.48,96.75,96.62,06/17/16
153,20059570.0,206.43,206.98,204.22,21162560.0,210.16,210.45,207.2,21007650.0,208.5,209.32,206.66,208.39,09/04/19
154,13909560.0,208.89,209.24,206.73,14991570.0,207.67,209.15,207.17,18355210.0,208.46,208.91,207.29,207.48,07/26/19
155,39075250.0,172.0,172.0,170.06,41438280.0,174.51,174.95,170.53,51368540.0,177.25,177.3,173.2,170.16,01/29/18
156,54145930.0,160.29,161.0,155.03,51467440.0,163.09,163.4,159.07,68171940.0,154.83,163.72,154.0,157.07,02/09/18
157,28331540.0,162.62,165.42,162.41,33674960.0,165.67,166.33,161.22,36396590.0,166.84,166.92,164.09,164.12,04/26/18
158,15009800.0,191.52,192.65,190.42,12506830.0,191.08,191.84,190.9,18000180.0,189.53,191.41,189.31,189.75,07/17/18
159,35617230.0,164.0,164.33,160.63,27850370.0,164.12,165.73,163.37,28331540.0,162.62,165.42,162.41,162.13,04/30/18
160,27948160.0,178.92,180.59,177.91,23714690.0,180.2,182.14,178.62,36529740.0,179.8,180.54,177.81,176.42,05/29/19
161,44289650.0,218.07,223.71,217.73,31777930.0,213.86,216.78,211.71,27309400.0,214.84,216.44,211.07,224.8,09/12/19
162,49793750.0,111.79,114.21,111.76,62800770.0,110.27,113.28,109.9,84757780.0,113.76,114.02,109.77,116.58,09/14/15
163,58724080.0,106.7,110.23,106.6,32230590.0,106.57,107.68,106.16,50901380.0,107.71,107.81,104.08,109.81,11/17/16
164,50303500.0,97.65,100.77,97.42,35131460.0,96.86,98.23,96.65,28949760.0,97.2,98.02,96.58,100.51,03/02/16
165,79356010.0,96.2,97.71,95.36,63000140.0,97.96,100.48,95.74,62285770.0,100.32,101.19,97.3,98.41,01/19/16
166,64398230.0,160.4,162.11,155.3,47597670.0,166.0,167.45,159.09,33753490.0,165.38,167.53,164.39,156.86,12/21/18
167,92143920.0,104.27,104.35,102.75,53454620.0,96.82,97.97,96.42,40290580.0,98.25,98.84,96.92,102.83,07/28/16
168,23273160.0,177.91,178.25,176.13,27825140.0,175.21,177.74,174.52,38426060.0,172.8,176.3,172.45,174.94,03/07/18
169,28481170.0,176.42,179.35,176.0,27948160.0,178.92,180.59,177.91,23714690.0,180.2,182.14,178.62,177.95,05/30/19
170,36778560.0,168.07,173.1,166.44,40984540.0,168.39,169.92,164.94,41335980.0,170.0,172.68,168.6,173.68,03/27/18
171,28174980.0,111.4,112.35,111.23,43403760.0,113.46,113.77,110.53,26378910.0,113.65,114.23,113.2,110.98,11/03/16
172,20442740.0,172.4,173.13,171.65,23402510.0,172.5,173.54,172.0,19088170.0,172.15,172.39,171.46,173.63,12/15/17
173,66139770.0,118.08,118.13,114.92,59251740.0,116.7,119.23,116.33,41430660.0,114.33,115.5,114.1,115.4,10/27/15
174,44054640.0,246.5,248.72,239.13,49250500.0,255.6,262.49,252.0,41994110.0,250.74,255.52,249.4,240.34,04/02/20
175,17426160.0,185.42,188.43,185.2,16543880.0,185.26,186.41,184.28,13954810.0,187.79,187.95,183.54,189.5,07/09/18
176,53168580.0,111.94,112.8,110.35,64678220.0,112.18,112.68,109.79,46810020.0,115.19,115.39,112.85,111.07,12/16/15
177,82107120.0,97.61,97.88,94.25,114436300.0,96.0,98.71,95.68,52979780.0,103.91,105.3,103.91,93.99,04/29/16
178,36505420.0,93.97,94.55,93.63,40387960.0,92.9,93.66,92.14,45595680.0,93.0,93.05,91.5,94.44,06/30/16
179,21610300.0,162.71,162.99,160.52,29491910.0,163.75,164.25,160.56,16564340.0,164.8,164.94,163.63,162.09,09/07/17
180,21480120.0,192.42,192.88,190.44,16859020.0,191.39,192.61,191.15,18069930.0,191.35,191.97,190.21,191.55,06/14/18
181,75219710.0,92.91,94.66,92.65,32042290.0,95.94,96.29,95.25,29124140.0,96.25,96.89,95.35,93.0,06/27/16
182,18458410.0,187.88,189.22,187.2,61438290.0,190.03,190.16,188.26,21584720.0,191.55,191.57,190.22,185.14,06/19/18
183,76562170.0,110.15,111.88,107.36,56111590.0,112.03,114.53,112.0,53075960.0,112.17,113.31,111.54,110.23,09/02/15
184,18527000.0,142.9,144.75,142.9,24110330.0,143.02,143.5,142.41,21550270.0,143.69,144.79,142.72,144.11,07/10/17
185,99202400.0,112.95,117.44,112.1,123601900.0,117.42,117.7,113.25,69639900.0,121.5,122.57,117.52,115.97,08/06/15
186,28575800.0,279.57,281.77,278.8,32081110.0,277.0,280.79,276.98,33432810.0,271.46,275.3,270.93,279.8,12/18/19
187,21258100.0,140.4,141.5,140.23,43700570.0,141.0,141.0,139.89,19173780.0,140.72,141.02,140.26,142.11,03/21/17
188,21654750.0,198.68,200.74,198.18,35738280.0,200.32,202.85,199.23,25829880.0,196.42,200.23,196.34,200.85,04/11/19
189,25129510.0,175.11,175.38,174.27,29422610.0,175.11,176.1,173.14,24358920.0,174.66,176.24,174.33,173.5,11/13/17
190,50036510.0,344.72,347.8,334.22,50415610.0,349.31,351.06,335.48,41662940.0,347.9,354.77,346.09,333.25,06/15/20
191,17186760.0,188.23,189.65,187.65,23129400.0,188.77,188.84,186.21,19966590.0,186.35,188.5,185.76,187.6,05/29/18
192,41990210.0,232.95,237.64,232.31,28962980.0,227.93,230.44,227.3,19029420.0,227.03,227.79,225.64,234.9,10/14/19
193,34702230.0,333.25,345.68,332.58,50036510.0,344.72,347.8,334.22,50415610.0,349.31,351.06,335.48,351.46,06/16/20
194,52954070.0,219.05,222.36,216.81,38016810.0,216.88,220.45,216.62,36487930.0,211.15,215.18,209.27,209.55,11/02/18
195,37568080.0,179.26,180.62,178.05,38885510.0,179.1,180.48,178.16,37353670.0,176.35,179.39,176.21,178.54,03/01/18
196,68171940.0,154.83,163.72,154.0,72215320.0,159.1,163.88,156.0,85957050.0,166.0,166.8,160.1,163.09,02/07/18
197,25001730.0,107.39,107.88,106.68,23606240.0,108.57,108.75,107.68,21236850.0,108.59,109.32,108.53,107.41,08/26/16
198,40862120.0,205.53,206.43,201.63,54017920.0,213.9,218.03,206.74,69281360.0,216.42,221.37,211.3,197.99,08/05/19
199,25458120.0,318.58,319.99,317.31,27710810.0,317.19,319.02,316.0,34454120.0,316.27,318.74,315.0,317.92,01/23/20
200,23553790.0,108.91,109.77,108.17,31735810.0,109.95,110.42,108.12,26178840.0,110.23,110.98,109.2,108.97,04/11/16
201,31996320.0,209.84,212.65,208.13,64827330.0,209.88,215.31,209.23,45751160.0,203.06,203.4,199.11,210.89,05/03/19
202,27043580.0,176.23,177.99,174.99,21218410.0,177.95,179.23,176.67,28481170.0,176.42,179.35,176.0,175.6,06/03/19
203,72187710.0,145.74,146.09,142.51,64782910.0,155.19,155.19,146.02,21144040.0,155.25,155.54,154.4,147.16,06/13/17
204,26388050.0,220.24,222.28,219.15,26869880.0,218.5,219.62,215.3,31495630.0,217.79,221.85,217.12,220.78,09/21/18
205,16365720.0,191.78,191.8,189.93,15515000.0,189.75,191.87,189.2,15009800.0,191.52,192.65,190.42,189.69,07/19/18
206,20490090.0,186.35,187.2,185.73,33538550.0,185.14,186.33,183.45,18458410.0,187.88,189.22,187.2,187.25,06/21/18
207,31695870.0,126.04,126.37,125.04,41365600.0,125.03,125.76,124.32,61292800.0,121.94,123.85,121.21,125.72,07/15/15
208,25141490.0,322.63,324.65,318.21,23495990.0,320.0,324.57,320.0,38190550.0,315.36,319.75,314.61,318.62,02/21/20
209,20118620.0,153.42,154.43,153.33,21895020.0,154.0,154.24,153.31,19217810.0,153.73,154.35,153.03,153.97,05/31/17
210,52720620.0,110.0,112.28,109.49,61747260.0,110.19,110.19,108.21,46717770.0,111.74,111.77,109.41,112.73,10/12/15
